trade_id,symbol,side,entry_time,exit_time,entry_fr,entry_collect_fr,exit_fr,hold_settlements,gross_pct,cost_rt_pct,net_pct,gross_dollar,cost_dollar,net_dollar,cost_tier,gap_closed
HBARUSDT_20220204000000,HBARUSDT,long_spot_short_futures,2022-02-04 00:00:00.018000+00:00,2022-02-05 00:00:00.014000+00:00,-0.056216,-0.048053,-0.002337,3,0.077971,0.08,-0.002029000000000003,0.23391299999999998,0.24000000000000002,-0.006087000000000009,low,False
CTSIUSDT_20220203080000,CTSIUSDT,long_spot_short_futures,2022-02-03 08:00:00+00:00,2022-02-05 00:00:00.014000+00:00,-0.17830700000000002,-0.204189,0.01,5,0.35135700000000003,0.08,0.271357,1.054071,0.24000000000000002,0.8140710000000001,low,False
PEOPLEUSDT_20220205080000,PEOPLEUSDT,long_spot_short_futures,2022-02-05 08:00:00+00:00,2022-02-05 16:00:00+00:00,-0.088408,0.01,0.01,1,0.01,0.08,-0.07,0.030000000000000002,0.24000000000000002,-0.21000000000000002,low,False
SANDUSDT_20220204080000,SANDUSDT,long_spot_short_futures,2022-02-04 08:00:00.005000+00:00,2022-02-05 16:00:00+00:00,-0.05216799999999999,-0.057862,0.01,4,0.124258,0.08,0.04425799999999999,0.37277399999999994,0.24000000000000002,0.13277399999999998,low,False
CRVUSDT_20220204080000,CRVUSDT,long_spot_short_futures,2022-02-04 08:00:00.005000+00:00,2022-02-06 00:00:00+00:00,-0.056420000000000005,-0.05521,-0.015496,5,0.17117700000000002,0.08,0.09117700000000002,0.5135310000000001,0.24000000000000002,0.2735310000000001,low,False
IOTAUSDT_20220205080000,IOTAUSDT,long_spot_short_futures,2022-02-05 08:00:00+00:00,2022-02-07 00:00:00.003000+00:00,-0.05558,-0.020729,-0.004466,5,0.12595399999999998,0.08,0.04595399999999998,0.3778619999999999,0.24000000000000002,0.13786199999999996,low,False
RUNEUSDT_20220206160000,RUNEUSDT,long_spot_short_futures,2022-02-06 16:00:00+00:00,2022-02-07 08:00:00.014000+00:00,-0.078677,-0.050604,-0.014215000000000002,2,0.064819,0.08,-0.015181,0.194457,0.24000000000000002,-0.045543,low,False
ARPAUSDT_20220208000000,ARPAUSDT,long_spot_short_futures,2022-02-08 00:00:00.001000+00:00,2022-02-09 00:00:00+00:00,-0.75,-0.093225,0.01,3,0.14675200000000002,0.08,0.06675200000000002,0.44025600000000004,0.24000000000000002,0.20025600000000007,low,False
IOTXUSDT_20220208160000,IOTXUSDT,long_spot_short_futures,2022-02-08 16:00:00.002000+00:00,2022-02-09 00:00:00+00:00,-0.083052,-0.007683,-0.007683,1,0.007683,0.08,-0.072317,0.023049,0.24000000000000002,-0.21695100000000003,low,False
AVAXUSDT_20220208160000,AVAXUSDT,long_spot_short_futures,2022-02-08 16:00:00.002000+00:00,2022-02-09 00:00:00+00:00,-0.13997,0.01,0.01,1,0.01,0.08,-0.07,0.030000000000000002,0.24000000000000002,-0.21000000000000002,low,False
IOTXUSDT_20220209160000,IOTXUSDT,long_spot_short_futures,2022-02-09 16:00:00.001000+00:00,2022-02-10 00:00:00.012000+00:00,-0.086499,0.002127,0.002127,1,0.002127,0.08,-0.077873,0.006381,0.24000000000000002,-0.233619,low,False
THETAUSDT_20220211160000,THETAUSDT,long_spot_short_futures,2022-02-11 16:00:00.015000+00:00,2022-02-12 00:00:00.020000+00:00,-0.053668,0.01,0.01,1,0.01,0.08,-0.07,0.030000000000000002,0.24000000000000002,-0.21000000000000002,low,False
IOSTUSDT_20220212080000,IOSTUSDT,long_spot_short_futures,2022-02-12 08:00:00.001000+00:00,2022-02-13 08:00:00.001000+00:00,-0.053558,-0.021693,-0.018285,3,0.060167,0.08,-0.019833000000000003,0.180501,0.24000000000000002,-0.05949900000000001,low,False
SANDUSDT_20220214080000,SANDUSDT,long_spot_short_futures,2022-02-14 08:00:00.013000+00:00,2022-02-14 16:00:00.019000+00:00,-0.063489,-0.019269,-0.019269,1,0.019269,0.08,-0.060731,0.05780700000000001,0.24000000000000002,-0.182193,low,False
BANDUSDT_20220212080000,BANDUSDT,long_spot_short_futures,2022-02-12 08:00:00.001000+00:00,2022-02-16 00:00:00.009000+00:00,-0.162438,-0.040706,-0.011226,11,2.116527,0.08,2.036527,6.349581,0.24000000000000002,6.109581,low,False
HBARUSDT_20220215080000,HBARUSDT,long_spot_short_futures,2022-02-15 08:00:00.005000+00:00,2022-02-16 00:00:00.009000+00:00,-0.071576,-0.033035999999999996,0.01,2,0.043036,0.08,-0.036964000000000004,0.129108,0.24000000000000002,-0.110892,low,False
ONEUSDT_20220215160000,ONEUSDT,long_spot_short_futures,2022-02-15 16:00:00.011000+00:00,2022-02-16 08:00:00.001000+00:00,-0.061958,-0.044381,0.004978,2,0.049359,0.08,-0.030641,0.14807700000000001,0.24000000000000002,-0.091923,low,False
GRTUSDT_20220216000000,GRTUSDT,long_spot_short_futures,2022-02-16 00:00:00.009000+00:00,2022-02-16 08:00:00.001000+00:00,-0.051744,-0.0021379999999999997,-0.0021379999999999997,1,0.0021379999999999997,0.08,-0.077862,0.0064139999999999996,0.24000000000000002,-0.23358600000000002,low,False
QTUMUSDT_20220216080000,QTUMUSDT,long_spot_short_futures,2022-02-16 08:00:00.001000+00:00,2022-02-17 08:00:00+00:00,-0.07746,-0.033311,-0.017571,3,0.074627,0.08,-0.005373000000000003,0.22388099999999997,0.24000000000000002,-0.01611900000000001,low,False
NEOUSDT_20220216160000,NEOUSDT,long_spot_short_futures,2022-02-16 16:00:00.014000+00:00,2022-02-17 16:00:00.010000+00:00,-0.050540999999999996,-0.022605999999999998,0.01,3,0.058743000000000004,0.08,-0.021256999999999998,0.176229,0.24000000000000002,-0.063771,low,False
GTCUSDT_20220217080000,GTCUSDT,long_spot_short_futures,2022-02-17 08:00:00+00:00,2022-02-17 16:00:00.010000+00:00,-0.050289,0.01,0.01,1,0.01,0.08,-0.07,0.030000000000000002,0.24000000000000002,-0.21000000000000002,low,False
KNCUSDT_20220217160000,KNCUSDT,long_spot_short_futures,2022-02-17 16:00:00.010000+00:00,2022-02-18 00:00:00+00:00,-0.07617499999999999,0.01,0.01,1,0.01,0.08,-0.07,0.030000000000000002,0.24000000000000002,-0.21000000000000002,low,False
